"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-80.2230832,25.211,4,"Pomacanthus paru"
"obis",-81.706,24.48183,3.4,"Pomacanthus paru"
"obis",-80.2830499,25.14205,7.3,"Pomacanthus paru"
"obis",-81.4453167,24.5505833,7,"Pomacanthus paru"
"obis",-81.692,24.4850167,5.8,"Pomacanthus paru"
"obis",-81.8458333,24.4564334,16.9,"Pomacanthus paru"
"obis",-80.1055,25.508,12.5,"Pomacanthus paru"
"obis",-80.2208832,25.2066,7.5,"Pomacanthus paru"
"obis",-80.61466,24.84589,20.1,"Pomacanthus paru"
"obis",-80.2347666,25.3342333,2.4,"Pomacanthus paru"
"obis",-82.970483,24.641317,28.7,"Pomacanthus paru"
"obis",-81.83421,24.46483,7.6,"Pomacanthus paru"
"obis",-80.0895,25.73283,14.5,"Pomacanthus paru"
"obis",-80.59241,24.88026,5,"Pomacanthus paru"
"obis",-81.7120666,24.4805167,4,"Pomacanthus paru"
"obis",-81.8730667,24.47255,10.8,"Pomacanthus paru"
"obis",-81.1223499,24.6235833,7,"Pomacanthus paru"
"obis",-82.81395,24.7246833,16.9,"Pomacanthus paru"
"obis",-80.131475,25.404043,4,"Pomacanthus paru"
"obis",-80.3730333,25.0667167,2.1,"Pomacanthus paru"
"obis",-81.4150499,24.5425334,8.8,"Pomacanthus paru"
"obis",-82.825767,24.624383,10.8,"Pomacanthus paru"
"obis",-83.06917,24.68901,26.5,"Pomacanthus paru"
"obis",-82.92608,24.66528,17.7,"Pomacanthus paru"
"obis",-83.1030833,24.6414,26.7,"Pomacanthus paru"
"obis",-83.044767,24.706383,22.7,"Pomacanthus paru"
"obis",-81.7203333,24.50505,6.3,"Pomacanthus paru"
"obis",-80.297217,25.121783,10.1,"Pomacanthus paru"
"obis",-80.1057999,25.5055667,11.6,"Pomacanthus paru"
"obis",-82.9811833,24.7132333,23.9,"Pomacanthus paru"
"obis",-80.2105667,25.285,7.6,"Pomacanthus paru"
"obis",-81.0706,24.66595,4.4,"Pomacanthus paru"
"obis",-82.779917,24.703367,8.7,"Pomacanthus paru"
"obis",-80.9678,24.68505,4.9,"Pomacanthus paru"
"obis",-81.706,24.48183,4,"Pomacanthus paru"
"obis",-81.87049,24.45033,15.6,"Pomacanthus paru"
"obis",-80.0944332,25.6283834,9.5,"Pomacanthus paru"
"obis",-80.244267,25.1538,22.1,"Pomacanthus paru"
"obis",-80.1885332,25.3149833,5.8,"Pomacanthus paru"
"obis",-82.97454,24.57847,17.8,"Pomacanthus paru"
"obis",-82.978133,24.723883,26.6,"Pomacanthus paru"
"obis",-81.92118,24.43728,18.9,"Pomacanthus paru"
"obis",-81.394,24.615,2,"Pomacanthus paru"
"obis",-82.78525,24.711633,6.6,"Pomacanthus paru"
"obis",-83.04772,24.70398,21.2,"Pomacanthus paru"
"obis",-82.99842,24.68158,21,"Pomacanthus paru"
"obis",-82.8564167,24.6399833,13.4,"Pomacanthus paru"
"obis",-82.9183333,24.7051667,18,"Pomacanthus paru"
"obis",-81.5052833,24.5588333,7.2,"Pomacanthus paru"
"obis",-80.6868,24.8091,7.3,"Pomacanthus paru"
"obis",-80.2140833,25.2174333,5.2,"Pomacanthus paru"
"obis",-80.9446666,24.6954167,5.2,"Pomacanthus paru"
"obis",-82.953417,24.5652,18,"Pomacanthus paru"
"obis",-83.03212,24.7118,27.5,"Pomacanthus paru"
"obis",-80.3433833,25.0376167,15.9,"Pomacanthus paru"
"obis",-80.2012833,25.22755,17.8,"Pomacanthus paru"
"obis",-80.1873832,25.3155834,6.7,"Pomacanthus paru"
"obis",-83.0587833,24.69765,28.3,"Pomacanthus paru"
"obis",-81.73396,12.50236,60,"Pomacanthus paru"
"obis",-80.75312,24.765,10.1,"Pomacanthus paru"
"obis",-83.1029667,24.6494167,27.1,"Pomacanthus paru"
"obis",-81.70633,24.49683,6.9,"Pomacanthus paru"
"obis",-80.15292,25.39,9.3,"Pomacanthus paru"
"obis",-83.08521,24.6521,16.8,"Pomacanthus paru"
"obis",-80.1416166,25.3512167,17.7,"Pomacanthus paru"
"obis",-80.260267,25.134217,21,"Pomacanthus paru"
"obis",-80.54892,24.88695,26.7,"Pomacanthus paru"
"obis",-82.810333,24.724033,16.8,"Pomacanthus paru"
"obis",-82.860017,24.696733,6.9,"Pomacanthus paru"
"obis",-82.96054,24.61107,14.8,"Pomacanthus paru"
"obis",-80.1710332,25.2803167,22.6,"Pomacanthus paru"
"obis",-80.3036499,25.1102,6.1,"Pomacanthus paru"
"obis",-80.34435,25.039467,8.4,"Pomacanthus paru"
"obis",-81.40833,24.54633,3.5,"Pomacanthus paru"
"obis",-80.93576,24.70654,7.8,"Pomacanthus paru"
"obis",-81.4758333,24.5367667,10.1,"Pomacanthus paru"
"obis",-81.6095333,24.529,12.5,"Pomacanthus paru"
"obis",-80.61838,24.84863,4.5,"Pomacanthus paru"
"obis",-80.6564166,24.8176001,24.8,"Pomacanthus paru"
"obis",-80.1386667,25.4933667,5.8,"Pomacanthus paru"
"obis",-80.37667,25.012,5.5,"Pomacanthus paru"
"obis",-80.5141,24.9107167,21.3,"Pomacanthus paru"
"obis",-66.7492,17.96234,18,"Pomacanthus paru"
"obis",-80.8091,24.7371,6.7,"Pomacanthus paru"
"obis",-80.13167,25.395,4.5,"Pomacanthus paru"
"obis",-81.38517,24.56817,6.4,"Pomacanthus paru"
"obis",-80.28433,25.20667,2.8,"Pomacanthus paru"
"obis",-82.9746,24.57848,17.7,"Pomacanthus paru"
"obis",-80.1036499,25.4945,16.8,"Pomacanthus paru"
"obis",-81.3446,24.5602,10.4,"Pomacanthus paru"
"obis",-81.61386,24.51936,8.8,"Pomacanthus paru"
"obis",-83.01337,24.701,29,"Pomacanthus paru"
"obis",-80.2165499,25.2174667,5.2,"Pomacanthus paru"
"obis",-81.8817833,24.4806167,5.9,"Pomacanthus paru"
"obis",-80.4289667,24.9695333,19.2,"Pomacanthus paru"
"obis",-81.8745666,24.4596,6.9,"Pomacanthus paru"
"obis",-81.8270666,24.4650667,17.4,"Pomacanthus paru"
"obis",-80.5402,24.8952167,14.2,"Pomacanthus paru"
"obis",-80.2209999,25.2933167,4.7,"Pomacanthus paru"
"obis",-80.52517,24.90817,5.8,"Pomacanthus paru"
"obis",-80.1446499,25.4569333,4.6,"Pomacanthus paru"
"obis",-80.75134,24.7677,5.2,"Pomacanthus paru"
"obis",-81.40833,24.54633,7.3,"Pomacanthus paru"
"obis",-80.1359666,25.4706167,8.2,"Pomacanthus paru"
"obis",-80.30334,25.11012,7.2,"Pomacanthus paru"
"obis",-80.2204332,25.2033167,11.7,"Pomacanthus paru"
"obis",-81.55905,24.5132167,8.5,"Pomacanthus paru"
"obis",-80.292817,25.146583,5.3,"Pomacanthus paru"
"obis",-80.4107666,24.9903834,7,"Pomacanthus paru"
"obis",-83.0394667,24.6138833,21.3,"Pomacanthus paru"
"obis",-81.87049,24.45033,13.6,"Pomacanthus paru"
"obis",-80.61433,24.90331,4.3,"Pomacanthus paru"
"obis",-80.2142333,25.3029,3.8,"Pomacanthus paru"
"obis",-80.3484666,25.03505,20.1,"Pomacanthus paru"
"obis",-82.983083,24.7013,27,"Pomacanthus paru"
"obis",-80.4456666,25.00925,2.9,"Pomacanthus paru"
"obis",-80.7497333,24.7687667,5.9,"Pomacanthus paru"
"obis",-82.93407,24.66306,19.5,"Pomacanthus paru"
"obis",-81.9154333,24.4371333,20,"Pomacanthus paru"
"obis",-82.77736,24.72848,27.7,"Pomacanthus paru"
"obis",-80.1048833,25.48995,18.9,"Pomacanthus paru"
"obis",-80.165,25.34,4,"Pomacanthus paru"
"obis",-81.7214167,24.5050167,7.5,"Pomacanthus paru"
"obis",-80.3548833,25.0293833,9.1,"Pomacanthus paru"
"obis",-81.0927666,24.6276667,16.9,"Pomacanthus paru"
"obis",-80.5894333,24.8737334,7.3,"Pomacanthus paru"
"obis",-83.10296,24.64601,24.2,"Pomacanthus paru"
"obis",-80.21167,25.22483,6,"Pomacanthus paru"
"obis",-75.7464444,10.2341944,12,"Pomacanthus paru"
"obis",-83.06682,24.69193,27.4,"Pomacanthus paru"
"obis",-81.5624167,24.5092667,16.2,"Pomacanthus paru"
"obis",-80.14715,25.4112833,3.7,"Pomacanthus paru"
"obis",-80.7512333,24.7672834,5.2,"Pomacanthus paru"
"obis",-80.4062666,24.9871667,24.8,"Pomacanthus paru"
"obis",-80.1800666,25.26295,19.1,"Pomacanthus paru"
"obis",-80.41233,24.98926,6.3,"Pomacanthus paru"
"obis",-80.18333,25.31833,6.4,"Pomacanthus paru"
"obis",-80.2261167,25.1855833,13,"Pomacanthus paru"
"obis",-81.7399667,24.4723167,21.3,"Pomacanthus paru"
"obis",-81.6146333,24.5172,7.6,"Pomacanthus paru"
"obis",-81.8735,24.4535667,4.7,"Pomacanthus paru"
"obis",-81.2348,24.62455,5.5,"Pomacanthus paru"
"obis",-80.5501666,24.9335,4.4,"Pomacanthus paru"
"obis",-81.63167,24.50167,2.6,"Pomacanthus paru"
"obis",-80.8254667,24.7163333,33.4,"Pomacanthus paru"
"obis",-81.386467,24.568117,8.4,"Pomacanthus paru"
"obis",-82.96551,24.62914,19.2,"Pomacanthus paru"
"obis",-80.6166666,24.8508334,4.6,"Pomacanthus paru"
"obis",-81.6582,24.49479,5.5,"Pomacanthus paru"
"obis",-80.61824,24.84729,9.8,"Pomacanthus paru"
"obis",-80.206,25.28383,5.5,"Pomacanthus paru"
"obis",-80.3674667,25.0185167,5.8,"Pomacanthus paru"
"obis",-80.373317,25.007283,21.6,"Pomacanthus paru"
"obis",-83.1013333,24.6182167,30.9,"Pomacanthus paru"
"obis",-82.80421,24.72275,13.6,"Pomacanthus paru"
"obis",-81.3911666,24.5663334,7.9,"Pomacanthus paru"
"obis",-82.7829333,24.6807833,11.3,"Pomacanthus paru"
"obis",-80.1074666,25.5093167,14.6,"Pomacanthus paru"
"obis",-80.141743,25.36331,5,"Pomacanthus paru"
"obis",-80.1535667,25.3376833,9.5,"Pomacanthus paru"
"obis",-80.3735332,25.0069167,23.2,"Pomacanthus paru"
"obis",-81.3855166,24.5679333,6.1,"Pomacanthus paru"
"obis",-82.981267,24.7238,21.6,"Pomacanthus paru"
"obis",-80.0953833,25.6061667,7.2,"Pomacanthus paru"
"obis",-82.92712,24.65558,13.4,"Pomacanthus paru"
"obis",-81.71086,24.49112,8.7,"Pomacanthus paru"
"obis",-82.87385,24.6028167,9.6,"Pomacanthus paru"
"obis",-81.6347333,24.5330334,4,"Pomacanthus paru"
"obis",-80.1349167,25.4571167,3.8,"Pomacanthus paru"
"obis",-80.095667,25.546483,14.2,"Pomacanthus paru"
"obis",-82.851367,24.722267,18.4,"Pomacanthus paru"
"obis",-81.0472167,24.6423167,19.2,"Pomacanthus paru"
"obis",-82.9296167,24.6104833,10.5,"Pomacanthus paru"
"obis",-81.71367,24.4935,6.1,"Pomacanthus paru"
"obis",-81.6618499,24.4921,4.7,"Pomacanthus paru"
"obis",-82.8228167,24.72145,13.3,"Pomacanthus paru"
"obis",-67.94926,18.09474,31.5,"Pomacanthus paru"
"obis",-81.7520499,24.4714,14,"Pomacanthus paru"
"obis",-81.8378167,24.4649833,3.7,"Pomacanthus paru"
"obis",-80.96441,24.66697,24.2,"Pomacanthus paru"
"obis",-80.1105999,25.55595,4,"Pomacanthus paru"
"obis",-80.41087,24.98452,21.6,"Pomacanthus paru"
"obis",-81.0926666,24.6303334,5.9,"Pomacanthus paru"
"obis",-80.3056167,25.0936,7.6,"Pomacanthus paru"
"obis",-80.5309499,24.9025334,13.6,"Pomacanthus paru"
"obis",-80.2252166,25.1955333,9.8,"Pomacanthus paru"
"obis",-80.68061,24.80898,9,"Pomacanthus paru"
"obis",-83.103467,24.631867,28.8,"Pomacanthus paru"
"obis",-80.4549333,24.9507001,13.1,"Pomacanthus paru"
"obis",-82.96815,24.7011667,32,"Pomacanthus paru"
"obis",-81.7427499,24.4729667,9.8,"Pomacanthus paru"
"obis",-80.29393,25.12944,4.1,"Pomacanthus paru"
"obis",-80.58603,24.8724,8.1,"Pomacanthus paru"
"obis",-80.5354,24.918167,5.6,"Pomacanthus paru"
"obis",-81.7553,24.4634,20.7,"Pomacanthus paru"
"obis",-81.7132166,24.48105,4.9,"Pomacanthus paru"
"obis",-81.7196,24.4777333,14.2,"Pomacanthus paru"
"obis",-80.2061832,25.2836,7.8,"Pomacanthus paru"
"obis",-80.1464832,25.4123167,7,"Pomacanthus paru"
"obis",-81.6640999,24.4917667,4.1,"Pomacanthus paru"
"obis",-67.24803,18.14653,11,"Pomacanthus paru"
"obis",-82.8561,24.6337167,13.1,"Pomacanthus paru"
"obis",-80.3052,25.10771,7.3,"Pomacanthus paru"
"obis",-80.2025333,25.2163,29.1,"Pomacanthus paru"
"obis",-81.4091,24.550117,3.5,"Pomacanthus paru"
"obis",-81.7811667,24.4664167,26.8,"Pomacanthus paru"
"obis",-80.1730832,25.3302834,9.6,"Pomacanthus paru"
"obis",-80.1576999,25.33395,5.8,"Pomacanthus paru"
"obis",-80.4957499,24.9387167,6.4,"Pomacanthus paru"
"obis",-81.4092999,24.5449,4.9,"Pomacanthus paru"
"obis",-83.06544,24.68117,19.8,"Pomacanthus paru"
"obis",-74.19433,11.26672,NA,"Pomacanthus paru"
"obis",-80.2628667,25.2314833,1.8,"Pomacanthus paru"
"obis",-80.2561332,25.1461667,7.9,"Pomacanthus paru"
"obis",-80.098,25.7025,6.8,"Pomacanthus paru"
"obis",-80.4581,24.95333,4.1,"Pomacanthus paru"
"obis",-81.5831666,24.5560667,6.1,"Pomacanthus paru"
"obis",-81.57235,24.54395,6.9,"Pomacanthus paru"
"obis",-81.80087,24.47073,13,"Pomacanthus paru"
"obis",-81.234167,24.586117,20,"Pomacanthus paru"
"obis",-80.38179,25.03415,4.6,"Pomacanthus paru"
"obis",-80.08783,25.65953,22.3,"Pomacanthus paru"
"obis",-82.9812,24.7242167,19.4,"Pomacanthus paru"
"obis",-80.7565,24.7655,9.5,"Pomacanthus paru"
"obis",-80.303,25.11183,4.6,"Pomacanthus paru"
"obis",-82.9251667,24.6709833,16.9,"Pomacanthus paru"
"obis",-82.926483,24.620533,16.1,"Pomacanthus paru"
"obis",-80.1413832,25.3564,14.3,"Pomacanthus paru"
"obis",-82.841,24.63798,8.5,"Pomacanthus paru"
"obis",-82.9047,24.7088333,16.3,"Pomacanthus paru"
"obis",-80.5478333,24.93755,5.2,"Pomacanthus paru"
"obis",-80.54113,24.91565,6,"Pomacanthus paru"
"obis",-80.2219166,25.19435,15.3,"Pomacanthus paru"
"obis",-81.86295,24.44185,22.1,"Pomacanthus paru"
"obis",-81.7390666,24.4740667,9.5,"Pomacanthus paru"
"obis",-80.9221,24.68455,18.6,"Pomacanthus paru"
"obis",-81.6709999,24.4902834,4.4,"Pomacanthus paru"
"obis",-65.56555,18.33537,11,"Pomacanthus paru"
"obis",-80.3729166,25.0167667,5.8,"Pomacanthus paru"
"obis",-80.6253666,24.8440667,8.4,"Pomacanthus paru"
"obis",-80.3795,25.0725,2.7,"Pomacanthus paru"
"obis",-80.2291499,25.2043,4,"Pomacanthus paru"
"obis",-80.1596832,25.29925,19.1,"Pomacanthus paru"
"obis",-82.90202,24.59658,4.6,"Pomacanthus paru"
"obis",-83.10153,24.62343,24.1,"Pomacanthus paru"
"obis",-83.03518,24.61279,26.5,"Pomacanthus paru"
"obis",-80.206,25.28383,3.7,"Pomacanthus paru"
"obis",-80.54065,24.893317,23.8,"Pomacanthus paru"
"obis",-81.664,24.49133,3.5,"Pomacanthus paru"
"obis",-82.9560833,24.6528833,19.4,"Pomacanthus paru"
"obis",-80.2572,25.142267,8.7,"Pomacanthus paru"
"obis",-82.96925,24.6421167,20.1,"Pomacanthus paru"
"obis",-83.0332167,24.6524667,22.3,"Pomacanthus paru"
"obis",-81.39135,24.58997,8.5,"Pomacanthus paru"
"obis",-80.2975,25.12333,5.6,"Pomacanthus paru"
"obis",-80.2798166,25.21515,2,"Pomacanthus paru"
"obis",-80.61691,24.84892,8.1,"Pomacanthus paru"
"obis",-80.3156832,25.07515,7.6,"Pomacanthus paru"
"obis",-81.66495,24.4901833,9.9,"Pomacanthus paru"
"obis",-81.1042833,24.6251333,16.8,"Pomacanthus paru"
"obis",-82.7744,24.6822833,16.3,"Pomacanthus paru"
"obis",-81.67932,24.47921,12,"Pomacanthus paru"
"obis",-82.95759,24.6376,14.3,"Pomacanthus paru"
"obis",-81.835767,24.486667,6.7,"Pomacanthus paru"
"obis",-80.4132667,24.9877667,7.6,"Pomacanthus paru"
"obis",-80.2928,25.13095,8.1,"Pomacanthus paru"
"obis",-80.4424499,24.9651667,20.3,"Pomacanthus paru"
"obis",-80.8413667,24.7176333,10.4,"Pomacanthus paru"
"obis",-80.28433,25.20667,3.5,"Pomacanthus paru"
"obis",-80.32835,25.0628667,6.3,"Pomacanthus paru"
"obis",-81.65752,24.56316,4.6,"Pomacanthus paru"
"obis",-80.295,25.138767,6.7,"Pomacanthus paru"
"obis",-82.83452,24.66692,6.4,"Pomacanthus paru"
"obis",-80.2933832,25.14675,2.3,"Pomacanthus paru"
"obis",-80.09979,25.65238,7.9,"Pomacanthus paru"
"obis",-80.126,25.427,4.4,"Pomacanthus paru"
"obis",-80.9629666,24.6860667,4.9,"Pomacanthus paru"
"obis",-83.0452667,24.7107,30,"Pomacanthus paru"
"obis",-80.1011666,25.5563834,4,"Pomacanthus paru"
"obis",-80.4164166,25.0116167,4.3,"Pomacanthus paru"
"obis",-83.0846833,24.6060333,17.8,"Pomacanthus paru"
"obis",-80.5758666,24.8701834,17.7,"Pomacanthus paru"
"obis",-83.01299,24.68566,18.9,"Pomacanthus paru"
"obis",-81.8407166,24.4622167,5.2,"Pomacanthus paru"
"obis",-82.8634167,24.7095,10.8,"Pomacanthus paru"
"obis",-81.6779,24.4864333,11.9,"Pomacanthus paru"
"obis",-81.61336,24.48845,29.9,"Pomacanthus paru"
"obis",-80.58843,24.85978,21,"Pomacanthus paru"
"obis",-59.5,13.1667,NA,"Pomacanthus paru"
"obis",-81.4116999,24.5876334,9.2,"Pomacanthus paru"
"obis",-80.4541666,24.9483834,14,"Pomacanthus paru"
"obis",-83.05423,24.67933,18,"Pomacanthus paru"
"obis",-80.10167,25.55667,7,"Pomacanthus paru"
"obis",-83.0309,24.6795,18.5,"Pomacanthus paru"
"obis",-80.4143999,24.9883667,3.1,"Pomacanthus paru"
"obis",-80.4595832,24.952,5,"Pomacanthus paru"
"obis",-80.45595,24.9465833,22.4,"Pomacanthus paru"
"obis",-80.5494666,24.93375,6.1,"Pomacanthus paru"
"obis",-80.2304167,25.1725,17.5,"Pomacanthus paru"
"obis",-81.8833,24.448267,22.4,"Pomacanthus paru"
"obis",-80.7537333,24.7665,5.9,"Pomacanthus paru"
"obis",-82.92295,24.6779,19.1,"Pomacanthus paru"
"obis",-81.3754499,24.618,3.5,"Pomacanthus paru"
"obis",-65.48795,18.08053,18,"Pomacanthus paru"
"obis",-82.790117,24.724817,15.1,"Pomacanthus paru"
"obis",-80.62366,24.84797,3.7,"Pomacanthus paru"
"obis",-81.0635832,24.6369334,14.6,"Pomacanthus paru"
"obis",-81.4094832,24.5447001,7.5,"Pomacanthus paru"
"obis",-80.1596832,25.2992167,23.5,"Pomacanthus paru"
"obis",-80.150339,25.45238,4.4,"Pomacanthus paru"
"obis",-80.1756333,25.2935,9.6,"Pomacanthus paru"
"obis",-82.78421,24.72431,19.4,"Pomacanthus paru"
"obis",-80.45218,24.95473,14.9,"Pomacanthus paru"
"obis",-80.1028166,25.5414667,5.3,"Pomacanthus paru"
"obis",-81.11781,24.61628,26.5,"Pomacanthus paru"
"obis",-81.51972,24.52302,4.7,"Pomacanthus paru"
"obis",-82.9553333,24.6257,10.8,"Pomacanthus paru"
"obis",-81.1121499,24.6254834,6.1,"Pomacanthus paru"
"obis",-80.4113666,24.9871501,4.6,"Pomacanthus paru"
"obis",-80.45963,24.95208,6.6,"Pomacanthus paru"
"obis",-81.77905,24.46835,13.6,"Pomacanthus paru"
"obis",-83.10295,24.63482,25.3,"Pomacanthus paru"
"obis",-80.415017,25.017817,3.5,"Pomacanthus paru"
"obis",-80.1147667,25.5312333,6.6,"Pomacanthus paru"
"obis",-83.1014667,24.6385333,23,"Pomacanthus paru"
"obis",-80.28817,25.1545,4.6,"Pomacanthus paru"
"obis",-80.12864,25.4003,12.8,"Pomacanthus paru"
"obis",-80.2196332,25.2083167,4.3,"Pomacanthus paru"
"obis",-83.0142333,24.6856833,22.6,"Pomacanthus paru"
"obis",-81.9001833,24.4388334,14.3,"Pomacanthus paru"
"obis",-81.7243166,24.4774167,13.4,"Pomacanthus paru"
"obis",-83.0693,24.68209,18.9,"Pomacanthus paru"
"obis",-81.7247999,24.4776333,13,"Pomacanthus paru"
"obis",-81.93017,24.43672,22,"Pomacanthus paru"
"obis",-80.97945,24.694883,9.3,"Pomacanthus paru"
"obis",-80.1585167,25.3368667,9.4,"Pomacanthus paru"
"obis",-80.2532666,25.17105,11.3,"Pomacanthus paru"
"obis",-80.29414,25.12408,9.6,"Pomacanthus paru"
"obis",-80.7818,24.7451667,5.3,"Pomacanthus paru"
"obis",-83.0353,24.6119333,27,"Pomacanthus paru"
"obis",-80.1523999,25.4748334,5.5,"Pomacanthus paru"
"obis",-81.80071,24.47097,11.2,"Pomacanthus paru"
"obis",-80.165,25.34,2.9,"Pomacanthus paru"
"obis",-82.84115,24.63536,10.4,"Pomacanthus paru"
"obis",-80.246933,25.151267,20.7,"Pomacanthus paru"
"obis",-81.55041,24.51038,20,"Pomacanthus paru"
"obis",-80.2771,25.163467,4.7,"Pomacanthus paru"
"obis",-81.84055,24.458683,13.1,"Pomacanthus paru"
"obis",-80.13045,25.38954,23,"Pomacanthus paru"
"obis",-82.92445,24.5723667,12.2,"Pomacanthus paru"
"obis",-81.0508333,24.6911667,4.9,"Pomacanthus paru"
"obis",-80.1539332,25.3063,23.5,"Pomacanthus paru"
"obis",-80.3877667,25.0044167,14.6,"Pomacanthus paru"
"obis",-80.7365667,24.7658,14.3,"Pomacanthus paru"
"obis",-81.336717,24.559567,22.3,"Pomacanthus paru"
"obis",-82.95739,24.61427,10.8,"Pomacanthus paru"
"obis",-81.9503333,24.4348334,16.6,"Pomacanthus paru"
"obis",-80.1642661,25.3911666,2.9,"Pomacanthus paru"
"obis",-80.1439999,25.4747,4.4,"Pomacanthus paru"
"obis",-81.2442499,24.62425,7,"Pomacanthus paru"
"obis",-80.52778,24.90639,6.9,"Pomacanthus paru"
"obis",-80.401033,25.016883,5.5,"Pomacanthus paru"
"obis",-80.303,25.11183,4,"Pomacanthus paru"
"obis",-81.2980999,24.5742334,9.4,"Pomacanthus paru"
"obis",-82.8703,24.61142,13.1,"Pomacanthus paru"
"obis",-80.22963,25.22904,2.7,"Pomacanthus paru"
"obis",-80.268333,25.1758,3.8,"Pomacanthus paru"
"obis",-81.6904,24.4825333,21.9,"Pomacanthus paru"
"obis",-82.93415,24.663,19.8,"Pomacanthus paru"
"obis",-82.885967,24.674683,5.5,"Pomacanthus paru"
"obis",-80.0873833,25.71045,23.3,"Pomacanthus paru"
"obis",-80.7496166,24.7658834,10.7,"Pomacanthus paru"
"obis",-81.7105333,24.4808167,6.7,"Pomacanthus paru"
"obis",-81.141283,24.614367,13.1,"Pomacanthus paru"
"obis",-80.20349,25.26553,10.1,"Pomacanthus paru"
"obis",-82.9952167,24.5914833,25.3,"Pomacanthus paru"
"obis",-80.1357666,25.3810667,11.6,"Pomacanthus paru"
"obis",-80.45287,24.95188,13.4,"Pomacanthus paru"
"obis",-82.921483,24.674217,13.8,"Pomacanthus paru"
"obis",-80.5472,24.888667,18.6,"Pomacanthus paru"
"obis",-82.83003,24.62219,11.4,"Pomacanthus paru"
"obis",-81.83295,24.4760667,5.6,"Pomacanthus paru"
"obis",-80.2697832,25.1677667,6.6,"Pomacanthus paru"
"obis",-80.0976667,25.6998833,7.8,"Pomacanthus paru"
"obis",-82.8121833,24.67205,5.3,"Pomacanthus paru"
"obis",-80.10187,25.57528,7.3,"Pomacanthus paru"
"obis",-66.21401,17.91544,11,"Pomacanthus paru"
"obis",-80.33486,25.04581,28.7,"Pomacanthus paru"
"obis",-80.97421,24.66497,21.6,"Pomacanthus paru"
"obis",-82.98498,24.65955,28,"Pomacanthus paru"
"obis",-83.08522,24.65571,16.8,"Pomacanthus paru"
"obis",-83.0590833,24.6103167,15.4,"Pomacanthus paru"
"obis",-80.1455166,25.4601167,5.5,"Pomacanthus paru"
"obis",-80.15993,25.35875,6.9,"Pomacanthus paru"
"obis",-80.78033,24.74433,6.1,"Pomacanthus paru"
"obis",-81.8221,24.4646,12.2,"Pomacanthus paru"
"obis",-80.1033,25.5317667,4,"Pomacanthus paru"
"obis",-81.7264832,24.47875,9.8,"Pomacanthus paru"
"obis",-80.23446,25.16708,20.3,"Pomacanthus paru"
"obis",-81.40833,24.54633,3.8,"Pomacanthus paru"
"obis",-81.8586056,12.1638861,4.75,"Pomacanthus paru"
"obis",-83.04222,24.63715,16.8,"Pomacanthus paru"
"obis",-80.6229666,24.8484334,2.9,"Pomacanthus paru"
"obis",-80.1391832,25.4598334,4.9,"Pomacanthus paru"
"obis",-80.1596832,25.2992167,18.9,"Pomacanthus paru"
"obis",-81.660433,24.489233,20.7,"Pomacanthus paru"
"obis",-81.9504333,24.4777333,8.2,"Pomacanthus paru"
"obis",-83.011667,24.683617,18.3,"Pomacanthus paru"
"obis",-83.0491,24.705133,21.2,"Pomacanthus paru"
"obis",-81.1196,24.62685,6.1,"Pomacanthus paru"
"obis",-82.9455167,24.6567667,23.3,"Pomacanthus paru"
"obis",-81.1256999,24.62685,5.9,"Pomacanthus paru"
"obis",-80.3648167,25.0182167,11.3,"Pomacanthus paru"
"obis",-80.1833346,25.2634133,13.9,"Pomacanthus paru"
"obis",-80.4118666,24.99015,6.3,"Pomacanthus paru"
"obis",-81.3945333,24.56535,7.5,"Pomacanthus paru"
"obis",-81.1118666,24.62585,7,"Pomacanthus paru"
"obis",-80.7513166,24.76625,9.5,"Pomacanthus paru"
"obis",-80.2585333,25.17115,5,"Pomacanthus paru"
"obis",-81.6226,24.503233,5,"Pomacanthus paru"
"obis",-81.71367,24.4935,5.6,"Pomacanthus paru"
"obis",-80.5432333,24.9024,8.1,"Pomacanthus paru"
"obis",-80.2432833,25.2089667,3,"Pomacanthus paru"
"obis",-81.78424,24.46667,18.7,"Pomacanthus paru"
"obis",-81.12805,24.61793,15.7,"Pomacanthus paru"
"obis",-80.62116,24.84194,18.7,"Pomacanthus paru"
"obis",-80.2781333,25.1203833,16.3,"Pomacanthus paru"
"obis",-80.3062999,25.1141833,2.3,"Pomacanthus paru"
"obis",-80.2149667,25.222,5.2,"Pomacanthus paru"
"obis",-80.0990832,25.7167167,7,"Pomacanthus paru"
"obis",-81.17262,24.60929,12.5,"Pomacanthus paru"
"obis",-80.1152667,25.5655,5.5,"Pomacanthus paru"
"obis",-80.84471,24.71561,12.7,"Pomacanthus paru"
"obis",-80.35088,25.05235,3.2,"Pomacanthus paru"
"obis",-80.3500499,25.0335333,7,"Pomacanthus paru"
"obis",-81.6955333,24.4851667,6.9,"Pomacanthus paru"
"obis",-80.1789667,25.3527833,2.7,"Pomacanthus paru"
"obis",-80.1681832,25.4639333,4.7,"Pomacanthus paru"
"obis",-80.49314,24.95695,3.7,"Pomacanthus paru"
"obis",-80.1393666,25.3739667,7.9,"Pomacanthus paru"
"obis",-80.2285499,25.2046667,4.9,"Pomacanthus paru"
"obis",-66.85434,17.95632,2.44,"Pomacanthus paru"
"obis",-80.2402167,25.1577167,25.5,"Pomacanthus paru"
